"Plot Title: 20947454"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20947454, SEN S/N: 20947454)","Intensity, lum/ft² (LGR S/N: 20947454, SEN S/N: 20947454)","Coupler Attached (LGR S/N: 20947454)","Coupler Detached (LGR S/N: 20947454)","Host Connected (LGR S/N: 20947454)","End Of File (LGR S/N: 20947454)"
6215,01/02/21 02:30:00 AM,31.012,0.0,,,,
6216,01/02/21 02:45:00 AM,31.012,0.0,,,,
6217,01/02/21 03:00:00 AM,31.012,0.0,,,,
6218,01/02/21 03:15:00 AM,31.012,0.0,,,,
6219,01/02/21 03:30:00 AM,31.012,0.0,,,,
6220,01/02/21 03:45:00 AM,31.012,0.0,,,,
6221,01/02/21 04:00:00 AM,31.012,0.0,,,,
6222,01/02/21 04:15:00 AM,30.808,0.0,,,,
6223,01/02/21 04:30:00 AM,30.808,0.0,,,,
6224,01/02/21 04:45:00 AM,31.012,0.0,,,,
6225,01/02/21 05:00:00 AM,31.012,0.0,,,,
6226,01/02/21 05:15:00 AM,31.012,0.0,,,,
6227,01/02/21 05:30:00 AM,31.213,0.0,,,,
6228,01/02/21 05:45:00 AM,31.012,0.0,,,,
6229,01/02/21 06:00:00 AM,31.012,0.0,,,,
6230,01/02/21 06:15:00 AM,30.808,0.0,,,,
6231,01/02/21 06:30:00 AM,31.012,0.0,,,,
6232,01/02/21 06:45:00 AM,31.012,0.0,,,,
6233,01/02/21 07:00:00 AM,31.012,0.0,,,,
6234,01/02/21 07:15:00 AM,31.012,0.0,,,,
6235,01/02/21 07:30:00 AM,31.213,0.0,,,,
6236,01/02/21 07:45:00 AM,31.213,0.0,,,,
6237,01/02/21 08:00:00 AM,31.213,0.0,,,,
6238,01/02/21 08:15:00 AM,31.415,3.0,,,,
6239,01/02/21 08:30:00 AM,31.415,7.0,,,,
6240,01/02/21 08:45:00 AM,31.415,33.0,,,,
6241,01/02/21 09:00:00 AM,31.617,69.0,,,,
6242,01/02/21 09:15:00 AM,31.816,87.0,,,,
6243,01/02/21 09:30:00 AM,32.018,176.0,,,,
6244,01/02/21 09:45:00 AM,32.218,128.0,,,,
6245,01/02/21 10:00:00 AM,32.418,192.0,,,,
6246,01/02/21 10:15:00 AM,32.418,176.0,,,,
6247,01/02/21 10:30:00 AM,32.418,200.0,,,,
6248,01/02/21 10:45:00 AM,32.418,168.0,,,,
6249,01/02/21 11:00:00 AM,32.815,768.0,,,,
6250,01/02/21 11:15:00 AM,32.617,368.0,,,,
6251,01/02/21 11:30:00 AM,32.815,672.0,,,,
6252,01/02/21 11:45:00 AM,32.617,304.0,,,,
6253,01/02/21 12:00:00 PM,32.617,320.0,,,,
6254,01/02/21 12:15:00 PM,32.617,248.0,,,,
6255,01/02/21 12:30:00 PM,32.617,336.0,,,,
6256,01/02/21 12:45:00 PM,32.815,496.0,,,,
6257,01/02/21 01:00:00 PM,32.617,288.0,,,,
6258,01/02/21 01:15:00 PM,32.617,480.0,,,,
6259,01/02/21 01:30:00 PM,33.013,704.0,,,,
6260,01/02/21 01:45:00 PM,33.013,672.0,,,,
6261,01/02/21 02:00:00 PM,33.013,464.0,,,,
6262,01/02/21 02:15:00 PM,32.815,576.0,,,,
6263,01/02/21 02:30:00 PM,33.013,576.0,,,,
6264,01/02/21 02:45:00 PM,33.013,576.0,,,,
6265,01/02/21 03:00:00 PM,32.815,288.0,,,,
6266,01/02/21 03:15:00 PM,32.815,272.0,,,,
6267,01/02/21 03:30:00 PM,32.617,152.0,,,,
6268,01/02/21 03:45:00 PM,32.617,256.0,,,,
6269,01/02/21 04:00:00 PM,32.815,320.0,,,,
6270,01/02/21 04:15:00 PM,32.617,232.0,,,,
6271,01/02/21 04:30:00 PM,32.617,304.0,,,,
6272,01/02/21 04:45:00 PM,32.617,224.0,,,,
6273,01/02/21 05:00:00 PM,32.617,104.0,,,,
6274,01/02/21 05:15:00 PM,32.617,53.0,,,,
6275,01/02/21 05:30:00 PM,32.418,21.0,,,,
6276,01/02/21 05:45:00 PM,32.418,6.0,,,,
6277,01/02/21 06:00:00 PM,32.418,2.0,,,,
6278,01/02/21 06:15:00 PM,32.418,0.0,,,,
6279,01/02/21 06:30:00 PM,32.418,0.0,,,,
6280,01/02/21 06:45:00 PM,32.418,0.0,,,,
6281,01/02/21 07:00:00 PM,32.418,0.0,,,,
6282,01/02/21 07:15:00 PM,32.418,0.0,,,,
6283,01/02/21 07:30:00 PM,32.418,0.0,,,,
6284,01/02/21 07:45:00 PM,32.418,0.0,,,,
6285,01/02/21 08:00:00 PM,32.418,0.0,,,,
6286,01/02/21 08:15:00 PM,32.418,0.0,,,,
6287,01/02/21 08:30:00 PM,32.418,0.0,,,,
6288,01/02/21 08:45:00 PM,32.418,0.0,,,,
6289,01/02/21 09:00:00 PM,32.418,0.0,,,,
6290,01/02/21 09:15:00 PM,32.418,0.0,,,,
6291,01/02/21 09:30:00 PM,32.418,0.0,,,,
6292,01/02/21 09:45:00 PM,32.418,0.0,,,,
6293,01/02/21 10:00:00 PM,32.418,0.0,,,,
6294,01/02/21 10:15:00 PM,32.418,0.0,,,,
6295,01/02/21 10:30:00 PM,32.418,0.0,,,,
6296,01/02/21 10:45:00 PM,32.418,0.0,,,,
6297,01/02/21 11:00:00 PM,32.418,0.0,,,,
6298,01/02/21 11:15:00 PM,32.418,0.0,,,,
6299,01/02/21 11:30:00 PM,32.418,0.0,,,,
6300,01/02/21 11:45:00 PM,32.418,0.0,,,,
6301,01/03/21 12:00:00 AM,32.418,0.0,,,,
6302,01/03/21 12:15:00 AM,32.418,0.0,,,,
6303,01/03/21 12:30:00 AM,32.418,0.0,,,,
6304,01/03/21 12:45:00 AM,32.418,0.0,,,,
6305,01/03/21 01:00:00 AM,32.418,0.0,,,,
6306,01/03/21 01:15:00 AM,32.418,0.0,,,,
6307,01/03/21 01:30:00 AM,32.418,0.0,,,,
6308,01/03/21 01:45:00 AM,32.418,0.0,,,,
6309,01/03/21 02:00:00 AM,32.418,0.0,,,,
6310,01/03/21 02:15:00 AM,32.418,0.0,,,,
6311,01/03/21 02:30:00 AM,32.418,0.0,,,,
6312,01/03/21 02:45:00 AM,32.418,0.0,,,,
6313,01/03/21 03:00:00 AM,32.418,0.0,,,,
6314,01/03/21 03:15:00 AM,32.418,0.0,,,,
6315,01/03/21 03:30:00 AM,32.418,0.0,,,,
6316,01/03/21 03:45:00 AM,32.418,0.0,,,,
6317,01/03/21 04:00:00 AM,32.418,0.0,,,,
6318,01/03/21 04:15:00 AM,32.418,0.0,,,,
6319,01/03/21 04:30:00 AM,32.418,0.0,,,,
6320,01/03/21 04:45:00 AM,32.418,0.0,,,,
6321,01/03/21 05:00:00 AM,32.418,0.0,,,,
6322,01/03/21 05:15:00 AM,32.418,0.0,,,,
6323,01/03/21 05:30:00 AM,32.418,0.0,,,,
6324,01/03/21 05:45:00 AM,32.418,0.0,,,,
6325,01/03/21 06:00:00 AM,32.418,0.0,,,,
6326,01/03/21 06:15:00 AM,32.418,0.0,,,,
6327,01/03/21 06:30:00 AM,32.418,0.0,,,,
6328,01/03/21 06:45:00 AM,32.418,0.0,,,,
6329,01/03/21 07:00:00 AM,32.418,0.0,,,,
6330,01/03/21 07:15:00 AM,32.418,0.0,,,,
6331,01/03/21 07:30:00 AM,32.418,0.0,,,,
6332,01/03/21 07:45:00 AM,32.218,0.0,,,,
6333,01/03/21 08:00:00 AM,32.218,0.0,,,,
6334,01/03/21 08:15:00 AM,32.218,5.0,,,,
6335,01/03/21 08:30:00 AM,32.218,28.0,,,,
6336,01/03/21 08:45:00 AM,32.018,45.0,,,,
6337,01/03/21 09:00:00 AM,32.018,67.0,,,,
6338,01/03/21 09:15:00 AM,32.018,88.0,,,,
6339,01/03/21 09:30:00 AM,32.018,128.0,,,,
6340,01/03/21 09:45:00 AM,32.218,144.0,,,,
6341,01/03/21 10:00:00 AM,32.418,152.0,,,,
6342,01/03/21 10:15:00 AM,32.418,232.0,,,,
6343,01/03/21 10:30:00 AM,32.617,240.0,,,,
6344,01/03/21 10:45:00 AM,32.815,672.0,,,,
6345,01/03/21 11:00:00 AM,33.013,864.0,,,,
6346,01/03/21 11:15:00 AM,33.607,1088.0,,,,
6347,01/03/21 11:30:00 AM,33.411,1344.0,,,,
6348,01/03/21 11:45:00 AM,33.411,352.0,,,,
6349,01/03/21 12:00:00 PM,33.411,864.0,,,,
6350,01/03/21 12:15:00 PM,33.805,1344.0,,,,
6351,01/03/21 12:30:00 PM,33.411,432.0,,,,
6352,01/03/21 12:45:00 PM,33.213,480.0,,,,
6353,01/03/21 01:00:00 PM,34.198,496.0,,,,
6354,01/03/21 01:15:00 PM,33.411,480.0,,,,
6355,01/03/21 01:30:00 PM,33.411,608.0,,,,
6356,01/03/21 01:45:00 PM,33.411,496.0,,,,
6357,01/03/21 02:00:00 PM,33.213,464.0,,,,
6358,01/03/21 02:15:00 PM,33.213,480.0,,,,
6359,01/03/21 02:30:00 PM,33.213,480.0,,,,
6360,01/03/21 02:45:00 PM,33.213,496.0,,,,
6361,01/03/21 03:00:00 PM,33.213,464.0,,,,
6362,01/03/21 03:15:00 PM,33.213,448.0,,,,
6363,01/03/21 03:30:00 PM,33.213,608.0,,,,
6364,01/03/21 03:45:00 PM,33.805,672.0,,,,
6365,01/03/21 04:00:00 PM,33.213,400.0,,,,
6366,01/03/21 04:15:00 PM,33.013,272.0,,,,
6367,01/03/21 04:30:00 PM,32.815,184.0,,,,
6368,01/03/21 04:45:00 PM,32.815,128.0,,,,
6369,01/03/21 05:00:00 PM,32.617,96.0,,,,
6370,01/03/21 05:15:00 PM,32.617,50.0,,,,
6371,01/03/21 05:30:00 PM,32.617,23.0,,,,
6372,01/03/21 05:45:00 PM,32.418,7.0,,,,
6373,01/03/21 06:00:00 PM,32.418,1.0,,,,
6374,01/03/21 06:15:00 PM,32.418,0.0,,,,
6375,01/03/21 06:30:00 PM,32.418,0.0,,,,
6376,01/03/21 06:45:00 PM,32.418,0.0,,,,
6377,01/03/21 07:00:00 PM,32.418,0.0,,,,
6378,01/03/21 07:15:00 PM,32.418,0.0,,,,
6379,01/03/21 07:30:00 PM,32.418,0.0,,,,
6380,01/03/21 07:45:00 PM,32.418,0.0,,,,
6381,01/03/21 08:00:00 PM,32.418,0.0,,,,
6382,01/03/21 08:15:00 PM,32.418,0.0,,,,
6383,01/03/21 08:30:00 PM,32.418,0.0,,,,
6384,01/03/21 08:45:00 PM,32.418,0.0,,,,
6385,01/03/21 09:00:00 PM,32.418,0.0,,,,
6386,01/03/21 09:15:00 PM,32.418,0.0,,,,
6387,01/03/21 09:30:00 PM,32.418,0.0,,,,
6388,01/03/21 09:45:00 PM,32.418,0.0,,,,
6389,01/03/21 10:00:00 PM,32.418,0.0,,,,
6390,01/03/21 10:15:00 PM,32.418,0.0,,,,
6391,01/03/21 10:30:00 PM,32.418,0.0,,,,
6392,01/03/21 10:45:00 PM,32.418,0.0,,,,
6393,01/03/21 11:00:00 PM,32.418,0.0,,,,
6394,01/03/21 11:15:00 PM,32.418,0.0,,,,
6395,01/03/21 11:30:00 PM,32.418,0.0,,,,
6396,01/03/21 11:45:00 PM,32.418,0.0,,,,
6397,01/04/21 12:00:00 AM,32.418,0.0,,,,
6398,01/04/21 12:15:00 AM,32.418,0.0,,,,
6399,01/04/21 12:30:00 AM,32.617,0.0,,,,
6400,01/04/21 12:45:00 AM,32.418,0.0,,,,
6401,01/04/21 01:00:00 AM,32.418,0.0,,,,
6402,01/04/21 01:15:00 AM,32.418,0.0,,,,
6403,01/04/21 01:30:00 AM,32.418,0.0,,,,
6404,01/04/21 01:45:00 AM,32.418,0.0,,,,
6405,01/04/21 02:00:00 AM,32.418,0.0,,,,
6406,01/04/21 02:15:00 AM,32.418,0.0,,,,
6407,01/04/21 02:30:00 AM,32.418,0.0,,,,
6408,01/04/21 02:45:00 AM,32.418,0.0,,,,
6409,01/04/21 03:00:00 AM,32.418,0.0,,,,
6410,01/04/21 03:15:00 AM,32.418,0.0,,,,
6411,01/04/21 03:30:00 AM,32.418,0.0,,,,
6412,01/04/21 03:45:00 AM,32.418,0.0,,,,
6413,01/04/21 04:00:00 AM,32.418,0.0,,,,
6414,01/04/21 04:15:00 AM,32.418,0.0,,,,
6415,01/04/21 04:30:00 AM,32.418,0.0,,,,
6416,01/04/21 04:45:00 AM,32.418,0.0,,,,
6417,01/04/21 05:00:00 AM,32.617,0.0,,,,
6418,01/04/21 05:15:00 AM,32.418,0.0,,,,
6419,01/04/21 05:30:00 AM,32.617,0.0,,,,
6420,01/04/21 05:45:00 AM,32.617,0.0,,,,
6421,01/04/21 06:00:00 AM,32.418,0.0,,,,
6422,01/04/21 06:15:00 AM,32.617,0.0,,,,
6423,01/04/21 06:30:00 AM,32.617,0.0,,,,
6424,01/04/21 06:45:00 AM,32.617,0.0,,,,
6425,01/04/21 07:00:00 AM,32.617,0.0,,,,
6426,01/04/21 07:15:00 AM,32.617,0.0,,,,
6427,01/04/21 07:30:00 AM,32.617,0.0,,,,
6428,01/04/21 07:45:00 AM,32.617,0.0,,,,
6429,01/04/21 08:00:00 AM,32.617,0.0,,,,
6430,01/04/21 08:15:00 AM,32.617,5.0,,,,
6431,01/04/21 08:30:00 AM,32.617,64.0,,,,
6432,01/04/21 08:45:00 AM,32.617,57.0,,,,
6433,01/04/21 09:00:00 AM,32.617,54.0,,,,
6434,01/04/21 09:15:00 AM,32.617,74.0,,,,
6435,01/04/21 09:30:00 AM,32.815,216.0,,,,
6436,01/04/21 09:45:00 AM,33.013,432.0,,,,
6437,01/04/21 10:00:00 AM,33.213,320.0,,,,
6438,01/04/21 10:15:00 AM,33.411,608.0,,,,
6439,01/04/21 10:30:00 AM,33.607,896.0,,,,
6440,01/04/21 10:45:00 AM,33.805,432.0,,,,
6441,01/04/21 11:00:00 AM,33.213,368.0,,,,
6442,01/04/21 11:15:00 AM,33.805,992.0,,,,
6443,01/04/21 11:30:00 AM,34.590,1152.0,,,,
6444,01/04/21 11:45:00 AM,35.951,1536.0,,,,
6445,01/04/21 12:00:00 PM,34.981,992.0,,,,
6446,01/04/21 12:15:00 PM,36.338,1728.0,,,,
6447,01/04/21 12:30:00 PM,35.370,1600.0,,,,
6448,01/04/21 12:45:00 PM,35.758,1152.0,,,,
6449,01/04/21 01:00:00 PM,35.370,960.0,,,,
6450,01/04/21 01:15:00 PM,36.145,1536.0,,,,
6451,01/04/21 01:30:00 PM,34.394,1152.0,,,,
6452,01/04/21 01:45:00 PM,34.786,512.0,,,,
6453,01/04/21 02:00:00 PM,33.411,576.0,,,,
6454,01/04/21 02:15:00 PM,33.607,800.0,,,,
6455,01/04/21 02:30:00 PM,33.013,480.0,,,,
6456,01/04/21 02:45:00 PM,33.411,480.0,,,,
6457,01/04/21 03:00:00 PM,33.213,608.0,,,,
6458,01/04/21 03:15:00 PM,33.411,400.0,,,,
6459,01/04/21 03:30:00 PM,34.002,576.0,,,,
6460,01/04/21 03:45:00 PM,34.198,480.0,,,,
6461,01/04/21 04:00:00 PM,34.394,384.0,,,,
6462,01/04/21 04:15:00 PM,34.394,384.0,,,,
6463,01/04/21 04:30:00 PM,34.590,384.0,,,,
6464,01/04/21 04:45:00 PM,34.590,240.0,,,,
6465,01/04/21 05:00:00 PM,34.590,304.0,,,,
6466,01/04/21 05:15:00 PM,34.590,160.0,,,,
6467,01/04/21 05:30:00 PM,34.590,121.0,,,,
6468,01/04/21 05:45:00 PM,34.590,38.0,,,,
6469,01/04/21 06:00:00 PM,34.394,11.0,,,,
6470,01/04/21 06:15:00 PM,34.002,0.0,,,,
6471,01/04/21 06:30:00 PM,33.805,0.0,,,,
6472,01/04/21 06:45:00 PM,33.213,0.0,,,,
6473,01/04/21 07:00:00 PM,32.617,0.0,,,,
6474,01/04/21 07:15:00 PM,32.617,0.0,,,,
6475,01/04/21 07:30:00 PM,32.617,0.0,,,,
6476,01/04/21 07:45:00 PM,32.617,0.0,,,,
6477,01/04/21 08:00:00 PM,32.617,0.0,,,,
6478,01/04/21 08:15:00 PM,32.418,0.0,,,,
6479,01/04/21 08:30:00 PM,32.418,0.0,,,,
6480,01/04/21 08:45:00 PM,32.617,0.0,,,,
6481,01/04/21 09:00:00 PM,32.617,0.0,,,,
6482,01/04/21 09:15:00 PM,32.418,0.0,,,,
6483,01/04/21 09:30:00 PM,32.418,0.0,,,,
6484,01/04/21 09:45:00 PM,32.218,0.0,,,,
6485,01/04/21 10:00:00 PM,31.816,0.0,,,,
6486,01/04/21 10:15:00 PM,31.617,0.0,,,,
6487,01/04/21 10:30:00 PM,31.415,0.0,,,,
6488,01/04/21 10:45:00 PM,31.213,0.0,,,,
6489,01/04/21 11:00:00 PM,31.213,0.0,,,,
6490,01/04/21 11:15:00 PM,31.012,0.0,,,,
6491,01/04/21 11:30:00 PM,30.808,0.0,,,,
6492,01/04/21 11:45:00 PM,30.403,0.0,,,,
6493,01/05/21 12:00:00 AM,30.403,0.0,,,,
6494,01/05/21 12:15:00 AM,30.198,0.0,,,,
6495,01/05/21 12:30:00 AM,29.995,0.0,,,,
6496,01/05/21 12:45:00 AM,29.586,0.0,,,,
6497,01/05/21 01:00:00 AM,29.379,0.0,,,,
6498,01/05/21 01:15:00 AM,29.174,0.0,,,,
6499,01/05/21 01:30:00 AM,28.969,0.0,,,,
6500,01/05/21 01:45:00 AM,28.762,0.0,,,,
6501,01/05/21 02:00:00 AM,28.346,0.0,,,,
6502,01/05/21 02:15:00 AM,28.139,0.0,,,,
6503,01/05/21 02:30:00 AM,27.930,0.0,,,,
6504,01/05/21 02:45:00 AM,27.721,0.0,,,,
6505,01/05/21 03:00:00 AM,27.721,0.0,,,,
6506,01/05/21 03:15:00 AM,27.511,0.0,,,,
6507,01/05/21 03:30:00 AM,27.091,0.0,,,,
6508,01/05/21 03:45:00 AM,27.091,0.0,,,,
6509,01/05/21 04:00:00 AM,27.091,0.0,,,,
6510,01/05/21 04:15:00 AM,26.881,0.0,,,,
6511,01/05/21 04:30:00 AM,26.668,0.0,,,,
6512,01/05/21 04:45:00 AM,26.458,0.0,,,,
6513,01/05/21 05:00:00 AM,26.245,0.0,,,,
6514,01/05/21 05:15:00 AM,26.245,0.0,,,,
6515,01/05/21 05:30:00 AM,26.458,0.0,,,,
6516,01/05/21 05:45:00 AM,26.668,0.0,,,,
6517,01/05/21 06:00:00 AM,26.031,0.0,,,,
6518,01/05/21 06:15:00 AM,26.031,0.0,,,,
6519,01/05/21 06:30:00 AM,26.031,0.0,,,,
6520,01/05/21 06:45:00 AM,25.819,0.0,,,,
6521,01/05/21 07:00:00 AM,25.819,0.0,,,,
6522,01/05/21 07:15:00 AM,25.605,0.0,,,,
6523,01/05/21 07:30:00 AM,25.605,0.0,,,,
6524,01/05/21 07:45:00 AM,25.605,0.0,,,,
6525,01/05/21 08:00:00 AM,25.605,2.0,,,,
6526,01/05/21 08:15:00 AM,25.390,15.0,,,,
6527,01/05/21 08:30:00 AM,25.390,33.0,,,,
6528,01/05/21 08:45:00 AM,25.605,49.0,,,,
6529,01/05/21 09:00:00 AM,25.605,67.0,,,,
6530,01/05/21 09:15:00 AM,25.819,111.0,,,,
6531,01/05/21 09:30:00 AM,26.881,336.0,,,,
6532,01/05/21 09:45:00 AM,28.139,416.0,,,,
6533,01/05/21 10:00:00 AM,28.969,448.0,,,,
6534,01/05/21 10:15:00 AM,29.995,480.0,,,,
6535,01/05/21 10:30:00 AM,30.808,480.0,,,,
6536,01/05/21 10:45:00 AM,32.018,1920.0,,,,
6537,01/05/21 11:00:00 AM,33.213,2688.0,,,,
6538,01/05/21 11:15:00 AM,34.981,3456.0,,,,
6539,01/05/21 11:30:00 AM,34.002,2944.0,,,,
6540,01/05/21 11:45:00 AM,37.870,5632.0,,,,
6541,01/05/21 12:00:00 PM,44.013,5632.0,,,,
6542,01/05/21 12:15:00 PM,49.228,6144.0,,,,
6543,01/05/21 12:30:00 PM,43.099,2688.0,,,,
6544,01/05/21 12:45:00 PM,38.061,992.0,,,,
6545,01/05/21 01:00:00 PM,49.582,992.0,,,,
6546,01/05/21 01:15:00 PM,43.466,5120.0,,,,
6547,01/05/21 01:30:00 PM,36.338,864.0,,,,
6548,01/05/21 01:45:00 PM,47.266,7168.0,,,,
6549,01/05/21 02:00:00 PM,44.560,800.0,,,,
6550,01/05/21 02:15:00 PM,36.338,768.0,,,,
6551,01/05/21 02:30:00 PM,39.947,3456.0,,,,
6552,01/05/21 02:45:00 PM,37.107,608.0,,,,
6553,01/05/21 03:00:00 PM,34.981,608.0,,,,
6554,01/05/21 03:15:00 PM,38.250,2944.0,,,,
6555,01/05/21 03:30:00 PM,50.819,5120.0,,,,
6556,01/05/21 03:45:00 PM,53.274,4608.0,,,,
6557,01/05/21 04:00:00 PM,46.188,1152.0,,,,
6558,01/05/21 04:15:00 PM,37.870,1984.0,,,,
6559,01/05/21 04:30:00 PM,38.629,1984.0,,,,
6560,01/05/21 04:45:00 PM,36.531,448.0,,,,
6561,01/05/21 05:00:00 PM,39.196,1728.0,,,,
6562,01/05/21 05:15:00 PM,38.061,480.0,,,,
6563,01/05/21 05:30:00 PM,33.805,63.0,,,,
6564,01/05/21 05:45:00 PM,32.815,33.0,,,,
6565,01/05/21 06:00:00 PM,31.816,9.0,,,,
6566,01/05/21 06:15:00 PM,31.816,0.0,,,,
6567,01/05/21 06:30:00 PM,31.816,0.0,,,,
6568,01/05/21 06:45:00 PM,31.617,0.0,,,,
6569,01/05/21 07:00:00 PM,31.415,0.0,,,,
6570,01/05/21 07:15:00 PM,31.213,0.0,,,,
6571,01/05/21 07:30:00 PM,31.213,0.0,,,,
6572,01/05/21 07:45:00 PM,31.012,0.0,,,,
6573,01/05/21 08:00:00 PM,31.012,0.0,,,,
6574,01/05/21 08:15:00 PM,31.012,0.0,,,,
6575,01/05/21 08:30:00 PM,30.808,0.0,,,,
6576,01/05/21 08:45:00 PM,30.607,0.0,,,,
6577,01/05/21 09:00:00 PM,30.607,0.0,,,,
6578,01/05/21 09:15:00 PM,30.607,0.0,,,,
6579,01/05/21 09:30:00 PM,30.403,0.0,,,,
6580,01/05/21 09:45:00 PM,30.403,0.0,,,,
6581,01/05/21 10:00:00 PM,30.198,0.0,,,,
6582,01/05/21 10:15:00 PM,30.198,0.0,,,,
6583,01/05/21 10:30:00 PM,30.198,0.0,,,,
6584,01/05/21 10:45:00 PM,30.198,0.0,,,,
6585,01/05/21 11:00:00 PM,30.198,0.0,,,,
6586,01/05/21 11:15:00 PM,30.198,0.0,,,,
6587,01/05/21 11:30:00 PM,30.198,0.0,,,,
6588,01/05/21 11:45:00 PM,30.403,0.0,,,,
6589,01/06/21 12:00:00 AM,30.198,0.0,,,,
6590,01/06/21 12:15:00 AM,30.403,0.0,,,,
6591,01/06/21 12:30:00 AM,30.403,0.0,,,,
6592,01/06/21 12:45:00 AM,30.403,0.0,,,,
6593,01/06/21 01:00:00 AM,30.198,0.0,,,,
6594,01/06/21 01:15:00 AM,29.995,0.0,,,,
6595,01/06/21 01:30:00 AM,30.198,0.0,,,,
6596,01/06/21 01:45:00 AM,29.995,0.0,,,,
6597,01/06/21 02:00:00 AM,29.790,0.0,,,,
6598,01/06/21 02:15:00 AM,29.790,0.0,,,,
6599,01/06/21 02:30:00 AM,29.586,0.0,,,,
6600,01/06/21 02:45:00 AM,29.586,0.0,,,,
6601,01/06/21 03:00:00 AM,29.586,0.0,,,,
6602,01/06/21 03:15:00 AM,29.586,0.0,,,,
6603,01/06/21 03:30:00 AM,29.790,0.0,,,,
6604,01/06/21 03:45:00 AM,29.379,0.0,,,,
6605,01/06/21 04:00:00 AM,29.379,0.0,,,,
6606,01/06/21 04:15:00 AM,29.174,0.0,,,,
6607,01/06/21 04:30:00 AM,29.174,0.0,,,,
6608,01/06/21 04:45:00 AM,28.969,0.0,,,,
6609,01/06/21 05:00:00 AM,29.174,0.0,,,,
6610,01/06/21 05:15:00 AM,28.969,0.0,,,,
6611,01/06/21 05:30:00 AM,28.969,0.0,,,,
6612,01/06/21 05:45:00 AM,28.762,0.0,,,,
6613,01/06/21 06:00:00 AM,28.762,0.0,,,,
6614,01/06/21 06:15:00 AM,28.969,0.0,,,,
6615,01/06/21 06:30:00 AM,28.762,0.0,,,,
6616,01/06/21 06:45:00 AM,28.762,0.0,,,,
6617,01/06/21 07:00:00 AM,28.555,0.0,,,,
6618,01/06/21 07:15:00 AM,28.762,0.0,,,,
6619,01/06/21 07:30:00 AM,28.762,0.0,,,,
6620,01/06/21 07:45:00 AM,28.762,0.0,,,,
6621,01/06/21 08:00:00 AM,28.555,1.0,,,,
6622,01/06/21 08:15:00 AM,28.346,16.0,,,,
6623,01/06/21 08:30:00 AM,28.762,60.0,,,,
6624,01/06/21 08:45:00 AM,28.762,96.0,,,,
6625,01/06/21 09:00:00 AM,28.969,112.0,,,,
6626,01/06/21 09:15:00 AM,28.969,160.0,,,,
6627,01/06/21 09:30:00 AM,29.995,480.0,,,,
6628,01/06/21 09:45:00 AM,31.415,480.0,,,,
6629,01/06/21 10:00:00 AM,33.013,1152.0,,,,
6630,01/06/21 10:15:00 AM,33.805,800.0,,,,
6631,01/06/21 10:30:00 AM,34.002,1088.0,,,,
6632,01/06/21 10:45:00 AM,34.786,1152.0,,,,
6633,01/06/21 11:00:00 AM,35.951,992.0,,,,
6634,01/06/21 11:15:00 AM,38.818,2304.0,,,,
6635,01/06/21 11:30:00 AM,37.297,2304.0,,,,
6636,01/06/21 11:45:00 AM,46.548,4864.0,,,,
6637,01/06/21 12:00:00 PM,52.401,5888.0,,,,
6638,01/06/21 12:15:00 PM,54.147,6656.0,,,,
6639,01/06/21 12:30:00 PM,46.188,1472.0,,,,
6640,01/06/21 12:45:00 PM,42.548,1792.0,,,,
6641,01/06/21 01:00:00 PM,47.802,1536.0,,,,
6642,01/06/21 01:15:00 PM,45.286,3968.0,,,,
6643,01/06/21 01:30:00 PM,41.439,1728.0,,,,
6644,01/06/21 01:45:00 PM,44.195,3456.0,,,,
6645,01/06/21 02:00:00 PM,42.363,1600.0,,,,
6646,01/06/21 02:15:00 PM,41.254,1728.0,,,,
6647,01/06/21 02:30:00 PM,42.179,2176.0,,,,
6648,01/06/21 02:45:00 PM,41.439,1664.0,,,,
6649,01/06/21 03:00:00 PM,40.696,1536.0,,,,
6650,01/06/21 03:15:00 PM,42.363,2304.0,,,,
6651,01/06/21 03:30:00 PM,42.179,1088.0,,,,
6652,01/06/21 03:45:00 PM,40.321,1408.0,,,,
6653,01/06/21 04:00:00 PM,40.134,960.0,,,,
6654,01/06/21 04:15:00 PM,38.440,800.0,,,,
6655,01/06/21 04:30:00 PM,38.818,1280.0,,,,
6656,01/06/21 04:45:00 PM,37.679,448.0,,,,
6657,01/06/21 05:00:00 PM,37.297,800.0,,,,
6658,01/06/21 05:15:00 PM,37.297,512.0,,,,
6659,01/06/21 05:30:00 PM,34.981,119.0,,,,
6660,01/06/21 05:45:00 PM,34.590,30.0,,,,
6661,01/06/21 06:00:00 PM,33.805,7.0,,,,
6662,01/06/21 06:15:00 PM,33.411,0.0,,,,
6663,01/06/21 06:30:00 PM,32.815,0.0,,,,
6664,01/06/21 06:45:00 PM,32.218,0.0,,,,
6665,01/06/21 07:00:00 PM,31.816,0.0,,,,
6666,01/06/21 07:15:00 PM,31.617,0.0,,,,
6667,01/06/21 07:30:00 PM,31.415,0.0,,,,
6668,01/06/21 07:45:00 PM,31.213,0.0,,,,
6669,01/06/21 08:00:00 PM,31.012,0.0,,,,
6670,01/06/21 08:15:00 PM,30.808,0.0,,,,
6671,01/06/21 08:30:00 PM,30.607,0.0,,,,
6672,01/06/21 08:45:00 PM,30.403,0.0,,,,
6673,01/06/21 09:00:00 PM,30.198,0.0,,,,
